"","content","troll"
"12655","RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. ðŸ‡ºðŸ‡¸  #GOPDebate  #GOPDebates",-1
"12656","RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12657","Is @FoxNews going to ask #Trump2016 any more POLICY questions? Or just character smears? #GOPDebate #GOPDebates #MakeAmericaGreatAgain",-1
"12658","Watch, listen, learn, be aware! #GOPDebates",-1
"12659","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12660","RT @b140_tweet: Does this remind  you of #Trump's lips #GOPDebates http://t.co/Ph9L6DrInF",-1
"12661","Walked into the Donald Trump Show #GopDebates",-1
"12662","RT @brandnewsheriff: This debate reminds me how much I'm gonna miss #JonStewart #GOPDebates #GOPDebate #TheDailyShow @jonstewartbooks",-1
"12663","Sitting in my lap. Watching the #gopdebates https://t.co/3e3PwiXgRw",-1
"12664","CDM @RWSurferGirl  3m3 minutes ago
Thanks Fox News, you're raising @realDonaldTrump 's ratings. ó¾“¬ó¾“¦ #GOPDebate  #GOPDebates",-1
"12665","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12666","RT @SupermanHotMale: Donald Trump: I have never gone bankrupt... Really donald? REALLY DONALD? You fucking liar... #GopDebates",-1
"12667","RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. ðŸ‡ºðŸ‡¸  #GOPDebate  #GOPDebates",-1
"12668","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12669","RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12670","@D_Copperfield Watching the #GOPdebates, eh?",-1
"12671","RT @SupermanHotMale: Scott Walker: Don't do business with Iran, just the crooked Koch Brothers... Way to go Dickhead Walker #GopDebates",-1
"12672","Good show. Bring on #JonVoyage. Prediction: Trump goes independent.  #GOPDebate #GopDebates @FoxNews see ya once y'all narrow it to 1. Gah!",-1
"12673","Rand Paul's hair will be sold as calamari after the debate. #GOPDebates",-1
"12674","Trump: This country owns $19 Trillion Dollars and they need someone like me to fix it #QUDebates #GOPDebates",-1
"12675","RT @SwayzeGuy: Some of these guys are nailing it, unfortunately @megynkelly put herself at the center of tomorrow's headlines. Pathetic. #Gâ€¦",-1
"12676","RT @monaeltahawy: Can someone tell me why Ben Carson is carrying water for people who will barely let him speak? Racism much? #GOPDebates",-1
"12677","Fox News is obviously trying to influence the makeup of the Republican field. ðŸ‡ºðŸ‡¸  #GOPDebate  #GOPDebates",-1
"12678","RT @ericstonestreet: Trump has Cam hands. #GOPDebates",-1
"12679","RT @capitalV: If the moderators followed up every lip service rant with ""ok, how?"" this debate would reveal everything you need to know. #Gâ€¦",-1
"12680","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12681","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12682","RT @RememberZion: Rubio wants to repeal #DoddFrank #GOPDebates",-1
"12683","Shame on @Foxnews. They R doing what @Obama does - trying 2 make  winners &amp; losers. Loving @realDonaldTrump #GOPdebates",-1
"12684","RT @marymauldin: Dig into everyone's financials if you are doing that to #Trump ! 
#GOPDebates",-1
"12685","RT @MarkDavis: #Perry, #Fiorina clips on #IranDeal are better than most answers being given in this debate #GOPDebates",-1
"12686","RT @monaeltahawy: I'll tell you the one good thing about #GOPDebates: candidates are tripping over themselves to outdo each other in sexismâ€¦",-1
"12687","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12688","RT @monaeltahawy: Can someone tell me why Ben Carson is carrying water for people who will barely let him speak? Racism much? #GOPDebates",-1
"12689","How is #Rand ""a Reagan conservative?""  #GOPDebates",-1
"12690","RT @monaeltahawy: Can someone tell me why Ben Carson is carrying water for people who will barely let him speak? Racism much? #GOPDebates",-1
"12691","You would do a far better job @Frank_Underwood @KevinSpacey #GopDebates",-1
"12692","RT @KatMurti: Someone should send them this link: http://t.co/bGOf3gKp5L #Cato2016 #GOPdebates https://t.co/zrKV1tsjNV",-1
"12693","RT @NYCdeb8tr: We need a good and bad egg chute...to weed out these politicians...boos just aren't cutting it. #GOPDebates http://t.co/fon9â€¦",-1
"12694","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12695","Scott Walker: Don't do business with Iran, just the crooked Koch Brothers... Way to go Dickhead Walker #GopDebates",-1
"12696","RT @OnceUponALiz: I'm about as Bernie Sanders as they come, but my god, HOW is Marco Rubio not ahead of his race by 40+ points? #GOPDebates",-1
"12697","RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12698","RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, ðŸ‡ºðŸ‡¸ #GOPDebate  #Gâ€¦",-1
"12699","RT @jsc1835: #GOPDebates  I'd like to see this bunch of losers work a construction until they're 70 years old.  #Delusional",-1
"12700","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12701","I'm honestly not sure which quotes in my timeline are from the #GOPDebates answer which are people joking about the #GOPDebacle.",-1
"12702","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12703","RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. ðŸ‡ºðŸ‡¸ #GOPDebates  #GOPDebates",-1
"12704","RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates",-1
"12705","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12706","@WubsNet mike Huckabee wants to slap a hoe (with taxes) #GOPDebates",-1
"12707","RT @DougBenson: ""I'll stop illegal immigration by closing all the bridges."" -C crispie #GOPDebates",-1
"12708","Trump sez- Four, FOUR times I've taken advantage of the law, and as your prez, I'd be honored to do it again. #GOPDebates",-1
"12709","RT @Chatney_Grimm: $40 for a blowjob...plus tax. #GOPDebates",-1
"12710","RT @WillyHCates: #BNRDebates #GOPDebates Is Mike Huckabee about to tax prostitution???",-1
"12711","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12712","RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12713","RT @SupermanHotMale: Dear Gov Walker, you have nothing to brag about, you fucked your state of Wisconsin and you suck Koch... #BitchAssPoliâ€¦",-1
"12714","Please end these excruciating introductory childhood anecdotes, I am trying to stay awake #GOPDebates",-1
"12715","RT @mette_mariek: Donald Trump is @eddiepepitone's best character ever. #GOPDebates",-1
"12716","RT @_alexandragold_: *Roots for small businesses* *Campaign is almost completely funded through large corporations* #GOPDebates",-1
"12717","RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, ðŸ‡ºðŸ‡¸ #GOPDebate  #Gâ€¦",-1
"12718","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12719","Walker answering on Iran. First straighten out our Brewers. #GOPdebates",-1
"12720","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12721","Aww, Scotty Walker tied a yellow ribbon around a tree.  Give him a cookie, and a beer.
#GOPDebates #WhoCares",-1
"12722","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12723","RT @ericstonestreet: Trump has Cam hands. #GOPDebates",-1
"12724","Can someone tell me why Ben Carson is carrying water for people who will barely let him speak? Racism much? #GOPDebates",-1
"12725","RT @tmservo433: Trump: Banks aren't babies. They are killers. Hell yes I got away from bad deals, and I can make the USA a scofflaw too! #Gâ€¦",-1
"12726","#GOPDebates @FoxNews. Frightening to think the media is giving so much attention to a man who uses the word ""stupid"" SO much!#DonaldTrump",-1
"12727","RT @llaughlin: So Trump is rich? #GOPDebates",-1
"12728","RT @Mariacka: Have they only asked #TedCruz two questions? #GOPDebates",-1
"12729","Maybe, 'Greedy Old Perverts?' #GOPDebates",-1
"12730","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12731","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12732","RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, ðŸ‡ºðŸ‡¸ #GOPDebate  #Gâ€¦",-1
"12733","Rubio wants to repeal #DoddFrank #GOPDebates",-1
"12734","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12735","If the moderators followed up every lip service rant with ""ok, how?"" this debate would reveal everything you need to know. #GOPDebates",-1
"12736","RT @SupermanHotMale: Donald Trump: I have never gone bankrupt... Really donald? REALLY DONALD? You fucking liar... #GopDebates",-1
"12737","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12738","RT @KatMurti: Someone should send them this link: http://t.co/bGOf3gKp5L #Cato2016 #GOPdebates https://t.co/zrKV1tsjNV",-1
"12739","RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12740","BWAHAHA!! Love this #tweet! #GOPDebate #GOPDebates  https://t.co/NZiNvXFDCD",-1
"12741","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12742","Have they only asked #TedCruz two questions? #GOPDebates",-1
"12743","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12744","RT @SupermanHotMale: Donald Trump: I have never gone bankrupt... Really donald? REALLY DONALD? You fucking liar... #GopDebates",-1
"12745","I'm about as Bernie Sanders as they come, but my god, HOW is Marco Rubio not ahead of his race by 40+ points? #GOPDebates",-1
"12746","The GOP not supporting the Iran deal is scary...and they are spreading misinformation; just lets us know they want a war. #GOPDebates",-1
"12747","LOL they're clapping for Carly. I think she won this debate too. #GOPDebates",-1
"12748","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12749","RT @ericstonestreet: Trump has Cam hands. #GOPDebates",-1
"12750","RT @averykayla: At what point am I suppose to stop laughing and start crying? #GOPDebates #DebateWIthBernie",-1
"12751","This debate reminds me how much I'm gonna miss #JonStewart #GOPDebates #GOPDebate #TheDailyShow @jonstewartbooks",-1
"12752","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12753","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12754","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12755","If Fox News had any sense they'd ask the candidates what they thought about Dirty Sprite 2 #GOPDebates #FutureHive",-1
"12756","RT @TeaPainUSA: While Ted Cruz is speaking, all over America parents are tryin' to convince their 5 year olds that vampires aren't real. #Gâ€¦",-1
"12757","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12758","Marco Rubio was like Yes!! Finally lol #GOPDebates",-1
"12759","RT @tmetz1226: Everyone in my stream is watching this #GOPDebates show, which has to mean FOX is going to cancel it soon.",-1
"12760","@SBNLukeThomas I didn't know the #GOPDebates HAD PRELIMS!?",-1
"12761","RT @ken2ts: Huckabee is the devil. #GOPDebates",-1
"12762","RT @SupermanHotMale: Hey Mike Huckabee, Leave Prostitutes alone, you are one also... #GopDebates",-1
"12763","#GOPDEBATES Are they going to allow Toby...I mean Ben to speak again?",-1
"12764","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12765","They better turn up the lights because there's an awful lot of shade being thrown on this stage. #GOPDebates #Republicandebate",-1
"12766","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12767","Sure, Marco Rubio, let's give ALL businesses more tax breaks.  Put more stress on the backs of the middle class and the poor.  #GOPDebates",-1
"12768","@marcorubio seems to hav his stuff together. Wish he was getting more time. #GOPdebates",-1
"12769","There's a LOT of make-up on that stage... #GOPDebates",-1
"12770","No substance in this debate, just Trump entertaining #GOPDebates",-1
"12771","RT @Serena_Diva: You wanna tax pimps?! #BNRDebates #GopDebate #GopDebates #debate http://t.co/K5rvFB2vbZ",-1
"12772","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12773","At what point am I suppose to stop laughing and start crying? #GOPDebates #DebateWIthBernie",-1
"12774","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12775","Rick Perry just won this debate. #lowstandards #GOPdebates",-1
"12776","sky news on youtube! #GOPDebates",-1
"12777","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12778","Ben Carson asked to comment on Lenny Kravitz wardrobe malfunction #GOPDebates",-1
"12779","This is the lamest 10 man cage match in WWE history! #GOPDebates",-1
"12780","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12781","RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12782","#BNRDebates #GOPDebates Is Mike Huckabee about to tax prostitution???",-1
"12783","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12784","RT @jesslstoner: KASICH'S DAD WAS A MAILMAN BUT HE HATES UNIONS. Which have protected letter carriers for decades. #gopdebates",-1
"12785","Rubio can hardly keep to the script...#GOPDebates",-1
"12786","RT @goodmanhere2: He was almost to Bitches &amp; hoes. #GOPDebates",-1
"12787","Trump sure does have a way of turning the question round @ChrisChristie @realDonaldTrump #GOPDebates #FOXNEWSDEBATE",-1
"12788","@ScottWalker Read your tweets. Let Americans choose whether they want #Obamacare We all need medical insurance. #GOPDebates",-1
"12789","Donald Trump is starting to remind me of this guy. #GOPDebate #GOPDebates http://t.co/qoFPMIhaye",-1
"12790","RT @MayflowerBetty: Damn freeloading pimps! #GOPDebates",-1
"12791","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12792","#GOPDebates Suddenly #Trump is worth over $10 billion today....suddenly up from only $9 ???",-1
"12793","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12794","#GOPDebates #MikeWallace, as a moderator, you are supposed to be impartial and not air your personal contempt for #DonaldTrump. @megynkelly",-1
"12795","Pimps, prostitutes, and strippers need to pay taxes. #GOPDebate #GOPDebates #",-1
"12796","RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. ðŸ‡ºðŸ‡¸ #GOPDebates  #GOPDebates",-1
"12797","RT @KatMurti: Someone should send them this link: http://t.co/bGOf3gKp5L #Cato2016 #GOPdebates https://t.co/zrKV1tsjNV",-1
"12798","I can't stop looking at Marco Rubio's ears. #GOPDebates",-1
"12799","RT @nonsequiteuse: If you don't want alcohol poisoning from the #GOPDebates, play #YouHateIDonate instead. Pick a cause &amp; when the GOP hateâ€¦",-1
"12800","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12801","@realDonaldTrump - keep giving him the mike ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨ðŸ’¨and he may blow himself right off the stage... #GOPDebates ðŸ‘€",-1
"12802","RT @goodmanhere2: He was almost to Bitches &amp; hoes. #GOPDebates",-1
"12803","Chris wallace looking at the camera after Trumps turn lol #GOPDebates #FoxDebate",-1
"12804","RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, ðŸ‡ºðŸ‡¸ #GOPDebate  #Gâ€¦",-1
"12805","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12806","#GOPDebates why do they say 'America' it not the country it's the continent, US is the country",-1
"12807","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12808","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12809","I think Rubio is putting us all in a trance with his calm voice and his weird actually answering questions. #GOPDebates",-1
"12810","@marcorubio's ears are freakishly huge. #GOPDebates",-1
"12811","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12812","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12813","RT @msgoddessrises: ""I have never gone bankrupt"" WTF???? ""Read My Lips! #GOPDebates #Trump",-1
"12814","Finally home so that I can watch the #GOPDebates",-1
"12815","You screwed Atlantic City more ways than the Kama Sutra with Trump Taj Mahal. #GOPDebates",-1
"12816","Want to help small businesses Rubio? Protect them from greedy landlords and unfair rent practices.  #GOPDebates",-1
"12817","@realDonaldTrump @FoxNews His new name is the #TeflonDon.  Nothing Fox throws at him will stick! #GOPDebates @megynkelly @BretBaier",-1
"12818","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12819","If you want the Democrats to win the 2016 Presidential election you should give all the money you can to Donald Trump. #GOPdebates",-1
"12820","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12821","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12822","RT @SupermanHotMale: And with his brother ran the economy of the United States into the ground #Jebby #GopDebates http://t.co/VI9yjYrst8",-1
"12823","""I'm a straight up dickhead who screws over all people!"" @realDonaldTrump #GOPDebates",-1
"12824","*Roots for small businesses* *Campaign is almost completely funded through large corporations* #GOPDebates",-1
"12825","Rubio is killing it tonight. #GOPDebates",-1
"12826","@realDonaldTrump The U.S. Can't afford to file bankruptcy. #GOPDebates #StandWithRand",-1
"12827","RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, ðŸ‡ºðŸ‡¸ #GOPDebate  #Gâ€¦",-1
"12828","RT @KatMurti: Someone should send them this link: http://t.co/bGOf3gKp5L #Cato2016 #GOPdebates https://t.co/zrKV1tsjNV",-1
"12829","RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12830","Trump: Banks aren't babies. They are killers. Hell yes I got away from bad deals, and I can make the USA a scofflaw too! #GOPdebates",-1
"12831","THAT was the Trump I was expecting.  #Delivered    #GOPDebates",-1
"12832","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12833","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12834","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12835","RT @jordanajason: The only thing ""illegals and prostitutes"" have in common is that their both better than u Mike Huckabee #GOPDebates",-1
"12836","Dumbo is on stage. *these views do not reflect the views of Walt Disney. Mostly because they're not racist enough #GOPDebates #RubiosEars",-1
"12837","RT @tinapayson: #TedCruz Looks like a character from #StarTrek. â€œI will always tell the truthâ€â€¦.
#GOPDebates",-1
"12838","I'm not going to watch the #GOPDebates . I'd rather read tweets from @pattonoswalt &amp; @ChrisFranjola More entertaining &amp; informative.",-1
"12839","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12840","Done watching the #GOPDebates because I know I'll hear all the good parts on @bobbybonesshow tomorrow
@mrBobbyBones #dontletmedown",-1
"12841","""Please don't ask me about The Jews""
-Marco Rubio's inner voice 
#GOPDebates",-1
"12842","Rubio thinks international trade began 5 years ago. East India company started on Facebook. #GOPdebates",-1
"12843","Chris Wallace = poor moderator #layofftrump #GOPDebates",-1
"12844","I gotta hand it to him, @marcorubio looks very well hydrated tonight. #GOPDebates",-1
"12845","RT @SupermanHotMale: Donald Trump: I have never gone bankrupt... Really donald? REALLY DONALD? You fucking liar... #GopDebates",-1
"12846","RT @MaryFolley: Huckabee tax plan gonna make it hard out here for the pimps. And the hos. And the drug dealers. #GOPDebates",-1
"12847","Marco Rubio is the only one on stage who sounds like he knows what he's talking about. #GOPDebates",-1
"12848","Most of these cats act like they HATE women, blacks and Mexicans #GOPDebates",-1
"12849","RT @MikeBrockett: I love how the candidates are talking all kinds of shit about each other #GOPDebates",-1
"12850","RT @abs_tellthetale: You're not a successful pimp if you have to depend on Social Security. #GOPDebates",-1
"12851","RT @SupermanHotMale: Lying sack of crap #GopDebates http://t.co/cYWUM8mQ6r",-1
"12852","RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead ðŸ‡ºðŸ‡¸ #GOPDâ€¦",-1
"12853","RT @abs_tellthetale: You're not a successful pimp if you have to depend on Social Security. #GOPDebates",-1
"12854","What's with Rubio's ears? #GOPDebates",-1
"12855","#Rubio is the junior at the Dad's man cave. He can't break out. #GOPDebates",-1
"12856","RT @bbowers1906: Trump's hand gestures are second to those of the season one Power Rangers #GOPDebates",-1
"12857","#Huckabee seriously can't go a debate or interview without mentioning pimps and/or prostitutes. #GOPDebates",-1
"12858","This moderator is probably pure evil and pisses on puppies in the morning, but his faces to the camera are hysterical #GOPDebates",-1
"12859","I should have taken a speed reading course to keep up with my timeline tonight. #GOPDebates",-1
"12860","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12861","RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. ðŸ‡ºðŸ‡¸ #GOPDebates  #GOPDebates",-1
"12862","RT @marymauldin: Dig into everyone's financials if you are doing that to #Trump ! 
#GOPDebates",-1
"12863","@realDonaldTrump is the new @SarahPalinUSA #GOPDebates",-1
"12864","WE CAN FILE FOR BANKRUPTCY ON 19 TRILLION DOLLARS. How cool is that. #GOPDebate #GOPDebates",-1
"12865","RT @mette_mariek: Donald Trump is @eddiepepitone's best character ever. #GOPDebates",-1
"12866","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12867","RT @winkbarry: Take care of people who've worked hard and played by the rules? #WRONG #Christie! You're not paying into NJ pension. #GOPDebâ€¦",-1
"12868","RT @SupermanHotMale: Number 1 Union Buster and ememy of working folks everywhere #GopDebates http://t.co/XP5UqTWsKu",-1
"12869","Thanks Fox News, you're raising @realDonaldTrump 's ratings. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12870","I love that even the Fox News hosts can't believe the applause Trump gets with each answer #GOPDebates",-1
"12871","RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12872","RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, ðŸ‡ºðŸ‡¸ #GOPDebate  #Gâ€¦",-1
"12873","RT @SupermanHotMale: Dear Gov Walker, you have nothing to brag about, you fucked your state of Wisconsin and you suck Koch... #BitchAssPoliâ€¦",-1
"12874","Wow #Trump you've taking advantage of the laws in the country you want to run? So you're an honest man? #GOPDebates #Republicandebate",-1
"12875","RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12876","â€œThis country owes 19 trillion dollars and we need someone like me to fix this messâ€ â€“ Donald Trump #GOPDebates",-1
"12877","RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates",-1
"12878","RT @AFP_NH: Another issue that's hindering middle income and small biz growth in the nation is burdensome regulations from the #EPA. #GOPDeâ€¦",-1
"12879","Donald Trump obviously has hearing loss at the upper end of his range, because he can't seem to hear the beeping of the timer. #GOPdebates",-1
"12880","RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. ðŸ‡ºðŸ‡¸ #GOPDebates  #GOPDebates",-1
"12881","Donald Trump is @eddiepepitone's best character ever. #GOPDebates",-1
"12882","Let's leave out Facebook questions. #GOPDebates",-1
"12883","Real talk from @jenromberg ""It baffles me. People believe this shit."" #GOPDebates",-1
"12884","RT @b140_tweet: Does this remind  you of #Trump's lips #GOPDebates http://t.co/Ph9L6DrInF",-1
"12885","The only thing ""illegals and prostitutes"" have in common is that their both better than u Mike Huckabee #GOPDebates",-1
"12886","You wanna tax pimps?! #BNRDebates #GopDebate #GopDebates #debate http://t.co/K5rvFB2vbZ",-1
"12887","Oh, Trump, Trump, Trump...#GOPDebates",-1
